alpha,call_id,egemaps_backend,ema_ms,end_to_end_ms,feat_ms,feature_type,final_S,first_alert_ms,fwd_ms,kind,label,load_ms,n_segments,peak_seg_ms,prob,rep,rss_mb,score_S,segment_id,tau,total_call_ms
,,,0.001719,3.38901,1.827969,mfcc,,,0.815312,segment,1,0.74401,,,0.9999994039535522,7,235.86328125,0.6999995827674865,vishing_304_26,,
,,,0.00599,14.337657,5.840104,mfcc,,,8.294271,segment,1,0.197292,,,0.9999994039535522,8,235.86328125,0.6999995827674865,vishing_304_26,,
,,,0.003906,4.3,2.803542,mfcc,,,1.080677,segment,1,0.411875,,,0.9999994039535522,9,235.86328125,0.6999995827674865,vishing_304_26,,
,,,0.002656,11.574583,8.951094,mfcc,,,0.972552,segment,0,1.648281,,,0.546089231967926,0,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001875,6.682604,5.67677,mfcc,,,0.33224,segment,0,0.671719,,,0.546089231967926,1,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.00125,5.979635,5.151146,mfcc,,,0.274323,segment,0,0.552916,,,0.546089231967926,2,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001979,6.59776,5.21677,mfcc,,,0.927865,segment,0,0.451146,,,0.546089231967926,3,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.00151,7.03026,5.305208,mfcc,,,1.2325,segment,0,0.491042,,,0.546089231967926,4,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001771,6.590885,5.364114,mfcc,,,0.737604,segment,0,0.487396,,,0.546089231967926,5,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001615,5.81099,5.099791,mfcc,,,0.251042,segment,0,0.458542,,,0.546089231967926,6,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001198,6.288229,5.168594,mfcc,,,0.670573,segment,0,0.447864,,,0.546089231967926,7,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001406,6.135416,5.178698,mfcc,,,0.432969,segment,0,0.522343,,,0.546089231967926,8,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001822,5.919791,5.159427,mfcc,,,0.321615,segment,0,0.436927,,,0.546089231967926,9,236.328125,0.3822624623775482,d04j18s016060_51,,
,,,0.001771,6.176719,4.582604,mfcc,,,0.358073,segment,1,1.234271,,,0.9999470710754395,0,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.001042,4.933437,3.991094,mfcc,,,0.319531,segment,1,0.62177,,,0.9999470710754395,1,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.000989,5.379583,4.018854,mfcc,,,0.916511,segment,1,0.443229,,,0.9999470710754395,2,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.000833,4.478125,3.87901,mfcc,,,0.206667,segment,1,0.391615,,,0.9999470710754395,3,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.001146,4.485052,3.847969,mfcc,,,0.293385,segment,1,0.342552,,,0.9999470710754395,4,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.00125,4.646875,3.963646,mfcc,,,0.334635,segment,1,0.347344,,,0.9999470710754395,5,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.001354,5.199843,4.072813,mfcc,,,0.747239,segment,1,0.378437,,,0.9999470710754395,6,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.001875,4.83349,3.820469,mfcc,,,0.65125,segment,1,0.359896,,,0.9999470710754395,7,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.001198,5.097604,4.098594,mfcc,,,0.626302,segment,1,0.37151,,,0.9999470710754395,8,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.001198,4.920365,3.913906,mfcc,,,0.637917,segment,1,0.367344,,,0.9999470710754395,9,236.2109375,0.6999629497528076,vishing_432_11,,
,,,0.001406,3.044635,1.928282,mfcc,,,0.208489,segment,1,0.906458,,,1.0,0,235.86328125,0.7,vishing_564_81,,
,,,0.000729,2.098438,1.768021,mfcc,,,0.140625,segment,1,0.189063,,,1.0,1,235.86328125,0.7,vishing_564_81,,
,,,0.000729,2.342448,1.628021,mfcc,,,0.56,segment,1,0.153698,,,1.0,2,235.86328125,0.7,vishing_564_81,,
,,,0.000938,2.158177,1.689427,mfcc,,,0.319375,segment,1,0.148437,,,1.0,3,235.86328125,0.7,vishing_564_81,,
,,,0.000677,2.024635,1.766406,mfcc,,,0.112448,segment,1,0.145104,,,1.0,4,235.86328125,0.7,vishing_564_81,,
,,,0.000677,1.887552,1.64599,mfcc,,,0.099948,segment,1,0.140937,,,1.0,5,235.86328125,0.7,vishing_564_81,,
,,,0.000678,2.101771,1.651459,mfcc,,,0.327968,segment,1,0.121666,,,1.0,6,235.86328125,0.7,vishing_564_81,,
,,,0.000729,1.885417,1.634011,mfcc,,,0.116875,segment,1,0.133802,,,1.0,7,235.86328125,0.7,vishing_564_81,,
,,,0.00073,1.968282,1.722917,mfcc,,,0.115468,segment,1,0.129167,,,1.0,8,235.86328125,0.7,vishing_564_81,,
,,,0.000781,1.89526,1.65724,mfcc,,,0.101354,segment,1,0.135885,,,1.0,9,235.86328125,0.7,vishing_564_81,,
,,,0.001875,6.765417,5.341667,mfcc,,,0.328698,segment,1,1.093177,,,0.9965466856956482,0,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001198,5.523386,4.581354,mfcc,,,0.405313,segment,1,0.535521,,,0.9965466856956482,1,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001406,5.415885,4.444011,mfcc,,,0.565104,segment,1,0.405364,,,0.9965466856956482,2,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001198,5.452864,4.752917,mfcc,,,0.280937,segment,1,0.417812,,,0.9965466856956482,3,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001302,4.820885,4.149687,mfcc,,,0.259792,segment,1,0.410104,,,0.9965466856956482,4,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001042,4.708073,4.130052,mfcc,,,0.200677,segment,1,0.376302,,,0.9965466856956482,5,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.000938,4.559063,3.989896,mfcc,,,0.216145,segment,1,0.352084,,,0.9965466856956482,6,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.000677,4.55401,3.990573,mfcc,,,0.195104,segment,1,0.367656,,,0.9965466856956482,7,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001094,4.57875,4.005729,mfcc,,,0.221875,segment,1,0.350052,,,0.9965466856956482,8,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001406,4.923698,3.749427,mfcc,,,0.641562,segment,1,0.531303,,,0.9965466856956482,9,236.23046875,0.6975826799869537,vishing_368_82,,
,,,0.001719,8.706146,7.068802,mfcc,,,0.476614,segment,0,1.159011,,,0.5757567882537842,0,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001458,7.282188,6.421094,mfcc,,,0.260521,segment,0,0.599115,,,0.5757567882537842,1,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001719,7.112135,6.09151,mfcc,,,0.247448,segment,0,0.771458,,,0.5757567882537842,2,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.00198,7.034115,6.168125,mfcc,,,0.312291,segment,0,0.551719,,,0.5757567882537842,3,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001145,7.262135,6.294948,mfcc,,,0.456823,segment,0,0.509219,,,0.5757567882537842,4,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001719,7.273959,6.440156,mfcc,,,0.270417,segment,0,0.561667,,,0.5757567882537842,5,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001615,7.723907,6.916563,mfcc,,,0.257604,segment,0,0.548125,,,0.5757567882537842,6,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001614,7.561718,6.446979,mfcc,,,0.442084,segment,0,0.671041,,,0.5757567882537842,7,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001666,8.11625,6.916875,mfcc,,,0.712657,segment,0,0.485052,,,0.5757567882537842,8,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.001666,7.976562,6.430469,mfcc,,,1.013177,segment,0,0.53125,,,0.5757567882537842,9,236.41796875,0.4030297517776489,d02j05s005801_28,,
,,,0.0025,15.147813,12.574896,mfcc,,,0.742761,segment,0,1.827656,,,0.8219929933547974,0,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.002708,13.120573,11.796823,mfcc,,,0.412604,segment,0,0.908438,,,0.8219929933547974,1,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.002135,14.768073,11.707448,mfcc,,,0.953906,segment,0,2.104584,,,0.8219929933547974,2,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.001562,8.954322,8.008333,mfcc,,,0.244115,segment,0,0.700312,,,0.8219929933547974,3,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.00151,8.454635,7.572031,mfcc,,,0.255417,segment,0,0.625677,,,0.8219929933547974,4,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.001875,9.116511,8.193021,mfcc,,,0.310886,segment,0,0.610729,,,0.8219929933547974,5,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.001458,8.348333,7.447761,mfcc,,,0.267239,segment,0,0.631875,,,0.8219929933547974,6,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.00151,8.06875,7.200625,mfcc,,,0.277292,segment,0,0.589323,,,0.8219929933547974,7,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.001459,8.176302,7.32474,mfcc,,,0.244062,segment,0,0.606041,,,0.8219929933547974,8,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.00125,8.158438,7.322343,mfcc,,,0.251511,segment,0,0.583334,,,0.8219929933547974,9,236.4921875,0.5753950953483581,d02j12s000857_2,,
,,,0.001041,3.202448,2.155573,mfcc,,,0.257136,segment,0,0.788698,,,0.28927093744277954,0,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000729,2.80401,2.041406,mfcc,,,0.571875,segment,0,0.19,,,0.28927093744277954,1,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000782,2.571302,1.834688,mfcc,,,0.563489,segment,0,0.172343,,,0.28927093744277954,2,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000938,2.181823,1.809271,mfcc,,,0.216302,segment,0,0.155312,,,0.28927093744277954,3,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000833,3.164167,1.826823,mfcc,,,1.166875,segment,0,0.169636,,,0.28927093744277954,4,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000729,2.010156,1.751927,mfcc,,,0.116667,segment,0,0.140833,,,0.28927093744277954,5,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000729,2.010312,1.730781,mfcc,,,0.143646,segment,0,0.135156,,,0.28927093744277954,6,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000677,2.151875,1.857916,mfcc,,,0.137813,segment,0,0.155469,,,0.28927093744277954,7,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000729,2.322812,1.749532,mfcc,,,0.438333,segment,0,0.134218,,,0.28927093744277954,8,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.000782,2.54474,1.751979,mfcc,,,0.661354,segment,0,0.130625,,,0.28927093744277954,9,235.86328125,0.20248965620994566,d04j18s012642_7,,
,,,0.001979,9.611563,7.232761,mfcc,,,0.35125,segment,1,2.025573,,,0.9999940395355225,0,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.001667,7.436667,6.492187,mfcc,,,0.384063,segment,1,0.55875,,,0.9999940395355225,1,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.001511,7.631302,6.265729,mfcc,,,0.807604,segment,1,0.556458,,,0.9999940395355225,2,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.00198,7.471459,6.250208,mfcc,,,0.694635,segment,1,0.524636,,,0.9999940395355225,3,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.001354,7.165156,6.379896,mfcc,,,0.254636,segment,1,0.52927,,,0.9999940395355225,4,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.001719,7.393281,6.463542,mfcc,,,0.386041,segment,1,0.541979,,,0.9999940395355225,5,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.001354,6.960208,6.18052,mfcc,,,0.254792,segment,1,0.523542,,,0.9999940395355225,6,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.001406,7.011042,6.285104,mfcc,,,0.241771,segment,1,0.482761,,,0.9999940395355225,7,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.002552,7.179531,6.274062,mfcc,,,0.416823,segment,1,0.486094,,,0.9999940395355225,8,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.00151,7.279895,6.475938,mfcc,,,0.301406,segment,1,0.501041,,,0.9999940395355225,9,236.42578125,0.6999958276748657,vishing_575_24,,
,,,0.001302,4.176458,2.896198,mfcc,,,0.422916,segment,1,0.856042,,,0.9999817609786987,0,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.001146,3.729063,2.775052,mfcc,,,0.690313,segment,1,0.262552,,,0.9999817609786987,1,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.001146,3.563646,2.751771,mfcc,,,0.45776,segment,1,0.352969,,,0.9999817609786987,2,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.001198,3.973229,2.592135,mfcc,,,1.169792,segment,1,0.210104,,,0.9999817609786987,3,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.001042,3.606302,2.532917,mfcc,,,0.763021,segment,1,0.309322,,,0.9999817609786987,4,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.001563,3.654531,2.783646,mfcc,,,0.651614,segment,1,0.217708,,,0.9999817609786987,5,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.001198,4.522656,2.592448,mfcc,,,1.645364,segment,1,0.283646,,,0.9999817609786987,6,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.00125,2.985781,2.586823,mfcc,,,0.168437,segment,1,0.229271,,,0.9999817609786987,7,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.000677,2.863854,2.536667,mfcc,,,0.114531,segment,1,0.211979,,,0.9999817609786987,8,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.000834,2.839688,2.527761,mfcc,,,0.14276,segment,1,0.168333,,,0.9999817609786987,9,235.86328125,0.6999872326850891,vishing_523_1,,
,,,0.002083,6.518125,5.352709,mfcc,,,0.312083,segment,0,0.85125,,,0.5235471725463867,0,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.001302,6.571406,5.441302,mfcc,,,0.58651,segment,0,0.542292,,,0.5235471725463867,1,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.00125,5.798906,5.121563,mfcc,,,0.247552,segment,0,0.428541,,,0.5235471725463867,2,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.001354,5.70849,5.052343,mfcc,,,0.234688,segment,0,0.420105,,,0.5235471725463867,3,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.0025,5.706406,4.991563,mfcc,,,0.265156,segment,0,0.447187,,,0.5235471725463867,4,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.000989,5.953021,4.878437,mfcc,,,0.632084,segment,0,0.441511,,,0.5235471725463867,5,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.001302,5.557552,4.935729,mfcc,,,0.211563,segment,0,0.408958,,,0.5235471725463867,6,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.001406,5.647395,4.80224,mfcc,,,0.308385,segment,0,0.535364,,,0.5235471725463867,7,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.001198,6.178855,5.162448,mfcc,,,0.573698,segment,0,0.441511,,,0.5235471725463867,8,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.001927,6.561354,5.57276,mfcc,,,0.484792,segment,0,0.501875,,,0.5235471725463867,9,236.33203125,0.3664830207824707,d04j18s016060_28,,
,,,0.001146,2.773177,1.389791,mfcc,,,0.547292,segment,1,0.834948,,,0.9999986886978149,0,235.86328125,0.6999990820884704,vishing_575_0,,
,,,0.000781,1.597552,1.142552,mfcc,,,0.298229,segment,1,0.15599,,,0.9999986886978149,1,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000782,1.660261,1.090052,mfcc,,,0.443906,segment,1,0.125521,,,0.9999986886978149,2,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000885,1.456927,1.125364,mfcc,,,0.204636,segment,1,0.126042,,,0.9999986886978149,3,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000834,1.294219,1.05948,mfcc,,,0.11927,segment,1,0.114635,,,0.9999986886978149,4,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000729,1.561823,1.098542,mfcc,,,0.356354,segment,1,0.106198,,,0.9999986886978149,5,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000677,1.266354,1.056041,mfcc,,,0.098282,segment,1,0.111354,,,0.9999986886978149,6,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000781,1.288698,1.037708,mfcc,,,0.14375,segment,1,0.106459,,,0.9999986886978149,7,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000729,1.292709,1.046615,mfcc,,,0.131719,segment,1,0.113646,,,0.9999986886978149,8,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.000729,1.401927,1.085625,mfcc,,,0.205416,segment,1,0.110157,,,0.9999986886978149,9,235.88671875,0.6999990820884704,vishing_575_0,,
,,,0.00099,3.657865,2.816771,mfcc,,,0.158385,segment,1,0.681719,,,0.999988317489624,0,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.000989,2.943333,2.574427,mfcc,,,0.159896,segment,1,0.208021,,,0.999988317489624,1,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.000833,2.912917,2.571094,mfcc,,,0.171927,segment,1,0.169063,,,0.999988317489624,2,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.000833,3.137969,2.773593,mfcc,,,0.112032,segment,1,0.251511,,,0.999988317489624,3,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.000938,3.176094,2.568438,mfcc,,,0.444062,segment,1,0.162656,,,0.999988317489624,4,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.001146,2.968386,2.628906,mfcc,,,0.172136,segment,1,0.166198,,,0.999988317489624,5,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.000677,2.981875,2.647188,mfcc,,,0.108125,segment,1,0.225885,,,0.999988317489624,6,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.000833,2.829791,2.519531,mfcc,,,0.151563,segment,1,0.157864,,,0.999988317489624,7,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.001094,3.058854,2.731094,mfcc,,,0.157239,segment,1,0.169427,,,0.999988317489624,8,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.000573,3.065834,2.59099,mfcc,,,0.263229,segment,1,0.211042,,,0.999988317489624,9,235.88671875,0.6999918222427368,vishing_304_322,,
,,,0.001354,3.054427,2.180677,mfcc,,,0.254792,segment,1,0.617604,,,0.9979293346405029,0,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.001094,2.497709,2.085521,mfcc,,,0.203177,segment,1,0.207917,,,0.9979293346405029,1,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000729,2.434115,1.991458,mfcc,,,0.269011,segment,1,0.172917,,,0.9979293346405029,2,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000834,2.144584,1.858906,mfcc,,,0.138281,segment,1,0.146563,,,0.9979293346405029,3,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000729,2.217604,1.93276,mfcc,,,0.134167,segment,1,0.149948,,,0.9979293346405029,4,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000885,2.15651,1.829947,mfcc,,,0.170053,segment,1,0.155625,,,0.9979293346405029,5,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000729,2.532396,1.795104,mfcc,,,0.602344,segment,1,0.134219,,,0.9979293346405029,6,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000885,2.026875,1.758958,mfcc,,,0.136615,segment,1,0.130417,,,0.9979293346405029,7,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000782,2.149375,1.838177,mfcc,,,0.17651,segment,1,0.133906,,,0.9979293346405029,8,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.000834,2.120209,1.839583,mfcc,,,0.145052,segment,1,0.13474,,,0.9979293346405029,9,235.88671875,0.698550534248352,vishing_327_8,,
,,,0.001511,10.914167,8.142083,mfcc,,,0.75901,segment,0,2.011563,,,0.4105495512485504,0,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.001042,5.990417,5.201354,mfcc,,,0.228906,segment,0,0.559115,,,0.4105495512485504,1,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.00125,5.289948,4.627031,mfcc,,,0.232969,segment,0,0.428698,,,0.4105495512485504,2,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.000937,5.179114,4.486666,mfcc,,,0.288334,segment,0,0.403177,,,0.4105495512485504,3,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.001198,5.716771,4.838281,mfcc,,,0.487344,segment,0,0.389948,,,0.4105495512485504,4,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.00125,5.289271,4.659948,mfcc,,,0.218906,segment,0,0.409167,,,0.4105495512485504,5,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.001198,5.195573,4.411927,mfcc,,,0.347032,segment,0,0.435416,,,0.4105495512485504,6,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.001302,5.305156,4.691302,mfcc,,,0.217864,segment,0,0.394688,,,0.4105495512485504,7,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.001302,5.172708,4.539843,mfcc,,,0.233542,segment,0,0.398021,,,0.4105495512485504,8,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.001146,5.640729,4.616875,mfcc,,,0.599479,segment,0,0.423229,,,0.4105495512485504,9,236.31640625,0.28738468587398525,d01j020s006622_1,,
,,,0.001563,7.31,5.787969,mfcc,,,0.323021,segment,1,1.197447,,,0.9997355341911316,0,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.00151,6.784114,5.862969,mfcc,,,0.280104,segment,1,0.639531,,,0.9997355341911316,1,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001406,6.32026,5.596927,mfcc,,,0.256719,segment,1,0.465208,,,0.9997355341911316,2,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001198,6.370313,5.558541,mfcc,,,0.291459,segment,1,0.519115,,,0.9997355341911316,3,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001667,6.21125,5.496094,mfcc,,,0.267656,segment,1,0.445833,,,0.9997355341911316,4,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001146,6.590313,5.592604,mfcc,,,0.516823,segment,1,0.47974,,,0.9997355341911316,5,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001198,6.528594,5.674114,mfcc,,,0.286667,segment,1,0.566615,,,0.9997355341911316,6,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.002031,6.452136,5.672447,mfcc,,,0.32698,segment,1,0.450678,,,0.9997355341911316,7,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001614,6.272344,5.48125,mfcc,,,0.310469,segment,1,0.479011,,,0.9997355341911316,8,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001979,6.374583,5.571771,mfcc,,,0.325729,segment,1,0.475104,,,0.9997355341911316,9,236.3984375,0.699814873933792,vishing_368_109,,
,,,0.001562,9.423333,7.73,mfcc,,,0.421042,segment,1,1.270729,,,0.9995099306106567,0,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001302,8.041354,7.110417,mfcc,,,0.278437,segment,1,0.651198,,,0.9995099306106567,1,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001563,7.84974,6.837135,mfcc,,,0.378854,segment,1,0.632188,,,0.9995099306106567,2,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001563,8.126771,6.961511,mfcc,,,0.556406,segment,1,0.607291,,,0.9995099306106567,3,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001615,7.819219,6.943177,mfcc,,,0.292187,segment,1,0.58224,,,0.9995099306106567,4,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001927,8.249896,6.898073,mfcc,,,0.82349,segment,1,0.526406,,,0.9995099306106567,5,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.002656,7.777448,6.753906,mfcc,,,0.446303,segment,1,0.574583,,,0.9995099306106567,6,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.00151,7.58724,6.737865,mfcc,,,0.296667,segment,1,0.551198,,,0.9995099306106567,7,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001354,7.875469,6.906771,mfcc,,,0.420417,segment,1,0.546927,,,0.9995099306106567,8,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001875,8.210052,6.913385,mfcc,,,0.730313,segment,1,0.564479,,,0.9995099306106567,9,236.50390625,0.6996569514274597,vishing_597_21,,
,,,0.001979,7.379271,5.854895,mfcc,,,0.344219,segment,0,1.178178,,,0.29286816716194153,0,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.001094,6.195833,5.300781,mfcc,,,0.299844,segment,0,0.594114,,,0.29286816716194153,1,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.001198,6.731042,5.274427,mfcc,,,0.915365,segment,0,0.540052,,,0.29286816716194153,2,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.001302,6.254896,5.238021,mfcc,,,0.558229,segment,0,0.457344,,,0.29286816716194153,3,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.00125,5.889271,5.20599,mfcc,,,0.224167,segment,0,0.457864,,,0.29286816716194153,4,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.001302,5.712083,5.011458,mfcc,,,0.235573,segment,0,0.46375,,,0.29286816716194153,5,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.00125,6.024323,4.949896,mfcc,,,0.65375,segment,0,0.419427,,,0.29286816716194153,6,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.001458,5.776771,5.091719,mfcc,,,0.266667,segment,0,0.416927,,,0.29286816716194153,7,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.001354,5.858386,5.199115,mfcc,,,0.217552,segment,0,0.440365,,,0.29286816716194153,8,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.001771,6.093177,4.974011,mfcc,,,0.692135,segment,0,0.42526,,,0.29286816716194153,9,236.359375,0.20500771701335907,d02j08s004829_9,,
,,,0.000886,2.27849,1.403594,mfcc,,,0.197916,segment,0,0.676094,,,0.29423582553863525,0,235.88671875,0.20596507787704466,d01j020s006667_29,,
,,,0.000678,1.593438,1.17776,mfcc,,,0.270677,segment,0,0.144323,,,0.29423582553863525,1,236.01171875,0.20596507787704466,d01j020s006667_29,,
,,,0.000781,2.515937,1.236354,mfcc,,,1.162812,segment,0,0.11599,,,0.29423582553863525,2,236.01171875,0.20596507787704466,d01j020s006667_29,,
,,,0.000677,1.409375,1.161197,mfcc,,,0.124896,segment,0,0.122605,,,0.29423582553863525,3,236.01171875,0.20596507787704466,d01j020s006667_29,,
,,,0.002709,2.144531,1.134271,mfcc,,,0.892291,segment,0,0.11526,,,0.29423582553863525,4,236.01171875,0.20596507787704466,d01j020s006667_29,,
